Date,BTC_Price,MVRV
2013-12-03 0:00,1054.165942,8.358829608
2013-12-04 0:00,1134.39086,8.821313411
2013-12-05 0:00,1026.008296,7.574575079
2013-12-06 0:00,811.3518262,5.180920564
2013-12-07 0:00,693.8244814,4.114455539
2013-12-08 0:00,786.576483,4.886100379
2013-12-09 0:00,897.7374377,5.756102386
2013-12-10 0:00,979.6951066,6.31609833
2013-12-11 0:00,877.3950646,5.331001809
2013-12-12 0:00,873.0438496,5.230221457
2013-12-13 0:00,885.3134359,5.220613971
2013-12-14 0:00,852.0197484,4.869820473
2013-12-15 0:00,861.894691,4.8769672
2013-12-16 0:00,690.7009537,3.40885956
2013-12-17 0:00,675.8618965,3.359847308
2013-12-18 0:00,520.8357773,2.079764237
2013-12-19 0:00,684.7274039,3.346124463
2013-12-20 0:00,607.9770523,2.724647453
2013-12-21 0:00,597.4978388,2.604339052
2013-12-22 0:00,613.3973363,2.726202599
2013-12-23 0:00,657.3559823,3.04005212
2013-12-24 0:00,652.4450164,2.957029284
2013-12-25 0:00,679.4395154,3.127460461
2013-12-26 0:00,747.7618742,3.604127991
2013-12-27 0:00,723.7309793,3.353250286
2013-12-28 0:00,714.9991176,3.312407398
2013-12-29 0:00,728.0902973,3.3700926
2013-12-30 0:00,735.9660303,3.401805017
2013-12-31 0:00,731.953293,3.345900034
2014-01-01 0:00,753.4054806,3.472502037
2014-01-02 0:00,784.2806039,3.66487248
2014-01-03 0:00,807.9159162,3.793165336
2014-01-04 0:00,828.7459846,3.88239263
2014-01-05 0:00,904.7600751,4.350662938
2014-01-06 0:00,917.3827255,4.317206415
2014-01-07 0:00,789.593524,3.591228922
2014-01-08 0:00,822.864923,3.621678383
2014-01-09 0:00,825.8665006,3.614443968
2014-01-10 0:00,854.4454506,3.741390983
2014-01-11 0:00,893.6831233,3.922693002
2014-01-12 0:00,843.2866138,3.600386175
2014-01-13 0:00,822.5304279,3.461743557
2014-01-14 0:00,815.9968194,3.367412354
2014-01-15 0:00,840.1151584,3.483667452
2014-01-16 0:00,814.4962524,3.293925052
2014-01-17 0:00,794.5266688,3.143905506
2014-01-18 0:00,811.3776218,3.22598032
2014-01-19 0:00,841.4564324,3.389229334
2014-01-20 0:00,826.696425,3.286105708
2014-01-21 0:00,824.8757699,3.231407183
2014-01-22 0:00,818.5342702,3.173267798
2014-01-23 0:00,810.8692032,3.102601507
2014-01-24 0:00,779.3849452,2.913902768
2014-01-25 0:00,805.6526752,3.005471867
2014-01-26 0:00,814.8471465,3.059584076
2014-01-27 0:00,746.6786571,2.672110947
2014-01-28 0:00,785.95042,2.862419553
2014-01-29 0:00,794.0981924,2.887718999
2014-01-30 0:00,799.5229998,2.904367849
2014-01-31 0:00,802.9985256,2.909887841
2014-02-01 0:00,813.1598903,2.944529663
2014-02-02 0:00,814.9327326,2.936170095
2014-02-03 0:00,808.5,2.872657501
2014-02-04 0:00,801.3917338,2.826533298
2014-02-05 0:00,780.917515,2.641083488
2014-02-06 0:00,762.9810936,2.52636577
2014-02-07 0:00,708.3660444,2.223485983
2014-02-08 0:00,679.5781389,2.046567611
2014-02-09 0:00,687.3140889,2.075525455
2014-02-10 0:00,688.4182184,2.089718244
2014-02-11 0:00,675.1108407,2.050289111
2014-02-12 0:00,652.5431633,1.878231573
2014-02-13 0:00,605.8388945,1.625712797
2014-02-14 0:00,670.0066272,1.964013158
2014-02-15 0:00,655.2692748,1.878468538
2014-02-16 0:00,620.6411217,1.700912213
2014-02-17 0:00,632.480944,1.740201807
2014-02-18 0:00,629.1273936,1.71224035
2014-02-19 0:00,624.8381149,1.699518258
2014-02-20 0:00,562.5895875,1.35730079
2014-02-21 0:00,581.2905251,1.426046538
2014-02-22 0:00,611.5522144,1.620622238
2014-02-23 0:00,608.1988505,1.598493467
2014-02-24 0:00,536.8594994,1.266501373
2014-02-25 0:00,536.2111523,1.246825531
2014-02-26 0:00,585.5174387,1.492848348
2014-02-27 0:00,583.057392,1.491379694
2014-02-28 0:00,551.4270378,1.296851559
2014-03-01 0:00,566.7533114,1.384940458
2014-03-02 0:00,563.2946821,1.319152993
2014-03-03 0:00,676.8200672,1.966003489
2014-03-04 0:00,673.3879061,1.940716054
2014-03-05 0:00,670.1076204,1.919188623
2014-03-06 0:00,669.219943,1.90463459
2014-03-07 0:00,632.3085566,1.652039251
2014-03-08 0:00,620.6247192,1.587435697
2014-03-09 0:00,638.4186129,1.653955373
2014-03-10 0:00,629.382,1.590527355
2014-03-11 0:00,635.038728,1.610242984
2014-03-12 0:00,633.8548881,1.601009768
2014-03-13 0:00,641.6025862,1.636708447
2014-03-14 0:00,629.8350341,1.573094272
2014-03-15 0:00,637.4150902,1.597274384
2014-03-16 0:00,634.8101053,1.593297258
2014-03-17 0:00,622.844791,1.533116078
2014-03-18 0:00,614.4389392,1.46684026
2014-03-19 0:00,611.1949513,1.460723654
2014-03-20 0:00,586.9532503,1.326658901
2014-03-21 0:00,570.0120956,1.252375837
2014-03-22 0:00,564.5454641,1.205888645
2014-03-23 0:00,559.6902947,1.186611425
2014-03-24 0:00,584.9115713,1.309471872
2014-03-25 0:00,583.845074,1.308480127
2014-03-26 0:00,579.0872335,1.279131149
2014-03-27 0:00,472.1443373,0.727136409
2014-03-28 0:00,501.0961001,0.877897502
2014-03-29 0:00,491.9478372,0.83108635
2014-03-30 0:00,458.7746207,0.664407728
2014-03-31 0:00,457.0235546,0.659725947
2014-04-01 0:00,479.3122907,0.773519844
2014-04-02 0:00,439.6267265,0.573375063
2014-04-03 0:00,449.539558,0.625007878
2014-04-04 0:00,451.9005502,0.635905511
2014-04-05 0:00,463.625563,0.704300536
2014-04-06 0:00,457.8835944,0.673949863
2014-04-07 0:00,448.9551804,0.629472847
2014-04-08 0:00,453.3363754,0.65278216
2014-04-09 0:00,443.0619135,0.596089024
2014-04-10 0:00,363.8510861,0.220141376
2014-04-11 0:00,423.4131448,0.512297047
2014-04-12 0:00,423.3689631,0.511075772
2014-04-13 0:00,416.8646042,0.479375388
2014-04-14 0:00,459.0980058,0.693027086
2014-04-15 0:00,522.2949163,1.014777247
2014-04-16 0:00,527.687721,1.031729547
2014-04-17 0:00,498.366678,0.878699337
2014-04-18 0:00,482.2656561,0.798815998
2014-04-19 0:00,504.8423902,0.912128821
2014-04-20 0:00,500.3953934,0.893210907
2014-04-21 0:00,497.2518792,0.868201243
2014-04-22 0:00,489.9928099,0.836859084
2014-04-23 0:00,492,0.835061126
2014-04-24 0:00,502.2209526,0.897306895
2014-04-25 0:00,466.8868516,0.715836522
2014-04-26 0:00,461.045326,0.681970143
2014-04-27 0:00,434.374768,0.574779732
2014-04-28 0:00,442.820374,0.588889203
2014-04-29 0:00,448,0.623889288
2014-04-30 0:00,448.89942,0.628507833
2014-05-01 0:00,460.701262,0.684658033
2014-05-02 0:00,454.3556238,0.649052119
2014-05-03 0:00,439.8720768,0.581952296
2014-05-04 0:00,437.9330604,0.574079981
2014-05-05 0:00,433,0.542012401
2014-05-06 0:00,428.01,0.526091566
2014-05-07 0:00,440.9202868,0.602996606
2014-05-08 0:00,439.0813533,0.585997418
2014-05-09 0:00,451.4689346,0.643634498
2014-05-10 0:00,456.5439881,0.668717707
2014-05-11 0:00,439.1457126,0.576828321
2014-05-12 0:00,442.46349,0.598308019
2014-05-13 0:00,439.107219,0.581987725
2014-05-14 0:00,445.7545188,0.614231454
2014-05-15 0:00,446.3367248,0.618716512
2014-05-16 0:00,447.2696477,0.623786881
2014-05-17 0:00,450.0057898,0.637262081
2014-05-18 0:00,446.898,0.62125624
2014-05-19 0:00,448.1790805,0.627501083
2014-05-20 0:00,489.1939119,0.832854048
2014-05-21 0:00,493.6944307,0.852803991
2014-05-22 0:00,529.4978227,1.027854123
2014-05-23 0:00,523.4915282,0.995187103
2014-05-24 0:00,528.2144891,1.012371662
2014-05-25 0:00,573.0733461,1.227183462
2014-05-26 0:00,583.5582502,1.289190864
2014-05-27 0:00,573.1855246,1.216851036
2014-05-28 0:00,580.2666116,1.253494956
2014-05-29 0:00,570.35,1.197774872
2014-05-30 0:00,621.18,1.440568752
2014-05-31 0:00,627.3743539,1.470183808
2014-06-01 0:00,629.8553311,1.465589395
2014-06-02 0:00,662.0855889,1.623270414
2014-06-03 0:00,669.9380435,1.666554894
2014-06-04 0:00,642.3573807,1.51439802
2014-06-05 0:00,661.48,1.602312304
2014-06-06 0:00,649.0938278,1.536547109
2014-06-07 0:00,657.1223195,1.567532514
2014-06-08 0:00,657.9504511,1.572536412
2014-06-09 0:00,648.3175507,1.51988118
2014-06-10 0:00,648.549936,1.513280487
2014-06-11 0:00,622.5026906,1.384361523
2014-06-12 0:00,571.0064547,1.106150312
2014-06-13 0:00,591.9838809,1.206388527
2014-06-14 0:00,568.1956108,1.090194648
2014-06-15 0:00,590.4065771,1.1642781
2014-06-16 0:00,586.9804561,1.192986503
2014-06-17 0:00,606.44323,1.269674157
2014-06-18 0:00,607,1.272546362
2014-06-19 0:00,593.1178932,1.200772909
2014-06-20 0:00,588.9509328,1.184237704
2014-06-21 0:00,589.0367901,1.180174986
2014-06-22 0:00,600.0404249,1.227336112
2014-06-23 0:00,588.1939809,1.171158741
2014-06-24 0:00,573.3281356,1.094648818
2014-06-25 0:00,560.4947891,1.031607541
2014-06-26 0:00,579.6227509,1.119728744
2014-06-27 0:00,599.9296293,1.214990866
2014-06-28 0:00,590.5955208,1.169776978
2014-06-29 0:00,599.89,1.20787514
2014-06-30 0:00,638.6865065,1.385855619
2014-07-01 0:00,639.1577927,1.414421056
2014-07-02 0:00,650.071233,1.436753074
2014-07-03 0:00,646.6670636,1.420824572
2014-07-04 0:00,627.2587265,1.326476638
2014-07-05 0:00,630.7476635,1.332956307
2014-07-06 0:00,631.4238305,1.326177489
2014-07-07 0:00,622.7741207,1.303216356
2014-07-08 0:00,624.2982842,1.293356805
2014-07-09 0:00,621.8734082,1.280267044
2014-07-10 0:00,616.7759241,1.253873712
2014-07-11 0:00,634.1296793,1.333763692
2014-07-12 0:00,636.4664473,1.34257228
2014-07-13 0:00,630.544991,1.312037073
2014-07-14 0:00,619.7012235,1.260330759
2014-07-15 0:00,623.5592835,1.275311572
2014-07-16 0:00,615.9106732,1.242095913
2014-07-17 0:00,623.7643585,1.282640672
2014-07-18 0:00,631.4288135,1.305577976
2014-07-19 0:00,629.726,1.295904016
2014-07-20 0:00,625.8466054,1.275796299
2014-07-21 0:00,621.8301364,1.254572755
2014-07-22 0:00,619.5676473,1.243349072
2014-07-23 0:00,619.9269847,1.240024032
2014-07-24 0:00,603.8208802,1.163192145
2014-07-25 0:00,602.8812411,1.157379901
2014-07-26 0:00,595.9570088,1.1227677
2014-07-27 0:00,591.9597687,1.101648325
2014-07-28 0:00,589.3779206,1.091501043
2014-07-29 0:00,585.1045461,1.066426689
2014-07-30 0:00,563.3470577,0.968970919
2014-07-31 0:00,582.0377328,1.055171048
2014-08-01 0:00,598.2,1.126448269
2014-08-02 0:00,589.306,1.083451822
2014-08-03 0:00,586.4895085,1.070311491
2014-08-04 0:00,588.4793312,1.077229846
2014-08-05 0:00,580.3409901,1.028718378
2014-08-06 0:00,582.4165333,1.037369302
2014-08-07 0:00,584.8124995,1.051913111
2014-08-08 0:00,588.788124,1.06385781
2014-08-09 0:00,589.2420559,1.060422742
2014-08-10 0:00,590.7858176,1.06482204
2014-08-11 0:00,573.9565112,0.991167684
2014-08-12 0:00,567.8312128,0.962042703
2014-08-13 0:00,549.7903494,0.878926483
2014-08-14 0:00,507.3870178,0.6781015
2014-08-15 0:00,501.2377413,0.658772789
2014-08-16 0:00,522.7481271,0.76421762
2014-08-17 0:00,498.2256409,0.644383567
2014-08-18 0:00,473.2157087,0.533239769
2014-08-19 0:00,491.0069347,0.610920674
2014-08-20 0:00,518.0240521,0.739250594
2014-08-21 0:00,520.3913133,0.749856099
2014-08-22 0:00,514.7948762,0.723703157
2014-08-23 0:00,496.1902597,0.640740439
2014-08-24 0:00,507.6440997,0.694026792
2014-08-25 0:00,503.1851232,0.671224396
2014-08-26 0:00,513.6217347,0.713262549
2014-08-27 0:00,511.7922305,0.70971223
2014-08-28 0:00,506.538199,0.690900722
2014-08-29 0:00,509.045533,0.701903134
2014-08-30 0:00,501.0017905,0.666878406
2014-08-31 0:00,478.8788674,0.563184389
2014-09-01 0:00,475.3466095,0.550621316
2014-09-02 0:00,473.8033685,0.542864333
2014-09-03 0:00,474.5441927,0.545105678
2014-09-04 0:00,488.607459,0.607110982
2014-09-05 0:00,477.6421457,0.558847491
2014-09-06 0:00,479.7417088,0.568084947
2014-09-07 0:00,476.1197458,0.556042363
2014-09-08 0:00,468.0304807,0.51540772
2014-09-09 0:00,473.3757325,0.542760124
2014-09-10 0:00,477.607375,0.562466829
2014-09-11 0:00,477.413883,0.562523122
2014-09-12 0:00,474.1973926,0.548234089
2014-09-13 0:00,477.1274723,0.562342357
2014-09-14 0:00,474.6063151,0.553022541
2014-09-15 0:00,469.5715242,0.527228606
2014-09-16 0:00,463.2017234,0.498507128
2014-09-17 0:00,452.3290782,0.446780174
2014-09-18 0:00,425.6686351,0.330259899
2014-09-19 0:00,395.7376897,0.196147172
2014-09-20 0:00,410.7151554,0.275692233
2014-09-21 0:00,400.4654118,0.222284527
2014-09-22 0:00,399.1341497,0.218556167
2014-09-23 0:00,439.4156582,0.403820721
2014-09-24 0:00,423.5680479,0.331854874
2014-09-25 0:00,409.3475154,0.268919653
2014-09-26 0:00,404.5741875,0.248493462
2014-09-27 0:00,400.6865142,0.231581238
2014-09-28 0:00,375.3031502,0.115676111
2014-09-29 0:00,373.9906226,0.109982544
2014-09-30 0:00,390.1871097,0.195843484
2014-10-01 0:00,383.9437352,0.162106082
2014-10-02 0:00,375.4928339,0.126005671
2014-10-03 0:00,357.3629803,0.049118685
2014-10-04 0:00,326.6424686,-0.079889082
2014-10-05 0:00,323.0550494,-0.10356157
2014-10-06 0:00,328.0491748,-0.067674826
2014-10-07 0:00,334.4042185,-0.035992267
2014-10-08 0:00,355.9922473,0.070178764
2014-10-09 0:00,364.5562266,0.103532779
2014-10-10 0:00,360.9386719,0.085466147
2014-10-11 0:00,362.4326819,0.092740253
2014-10-12 0:00,379.5442335,0.177038142
2014-10-13 0:00,392.3255062,0.226708662
2014-10-14 0:00,402.428572,0.285039292
2014-10-15 0:00,394.094482,0.248872416
2014-10-16 0:00,383.0852833,0.196109051
2014-10-17 0:00,383.0609197,0.195555873
2014-10-18 0:00,390.7537973,0.235020858
2014-10-19 0:00,388.5758726,0.218643373
2014-10-20 0:00,381.3568262,0.185877287
2014-10-21 0:00,385.8460747,0.205341586
2014-10-22 0:00,382.4363193,0.193893258
2014-10-23 0:00,356.5661552,0.076594204
2014-10-24 0:00,358.1904358,0.087999093
2014-10-25 0:00,348.1574356,0.034059855
2014-10-26 0:00,355.0214912,0.069396339
2014-10-27 0:00,350.9831835,0.054651465
2014-10-28 0:00,355.7740056,0.079446661
2014-10-29 0:00,335.0932848,-0.014119922
2014-10-30 0:00,346.1215295,0.036684281
2014-10-31 0:00,337.8133933,0.002721512
2014-11-01 0:00,324.5734844,-0.060763598
2014-11-02 0:00,324.3657933,-0.057241093
2014-11-03 0:00,325.9658722,-0.048380298
2014-11-04 0:00,330.0775407,-0.035844721
2014-11-05 0:00,338.0022152,0.011801897
2014-11-06 0:00,349.912207,0.062853545
2014-11-07 0:00,342.1350114,0.028583788
2014-11-08 0:00,345.7462868,0.045811519
2014-11-09 0:00,365.5638445,0.135193397
2014-11-10 0:00,365.8704262,0.137478542
2014-11-11 0:00,369.8149674,0.154105967
2014-11-12 0:00,424.3660601,0.407722727
2014-11-13 0:00,420.4748088,0.371800601
2014-11-14 0:00,399.5006388,0.281377316
2014-11-15 0:00,376.629005,0.184692149
2014-11-16 0:00,389.7978101,0.243909066
2014-11-17 0:00,388.358,0.235204568
2014-11-18 0:00,375.0893459,0.177584335
2014-11-19 0:00,378.8960207,0.195207728
2014-11-20 0:00,356.4627091,0.094982551
2014-11-21 0:00,350.4622878,0.072379038
2014-11-22 0:00,353.3112037,0.0812024
2014-11-23 0:00,367.6990867,0.149161392
2014-11-24 0:00,375.8525663,0.189381535
2014-11-25 0:00,376.5900344,0.187285625
2014-11-26 0:00,367.5575627,0.146176403
2014-11-27 0:00,369.6542748,0.159459384
2014-11-28 0:00,376.8495205,0.208748306
2014-11-29 0:00,375.8847204,0.202988047
2014-11-30 0:00,376.6815159,0.207990125
2014-12-01 0:00,376.6290067,0.209670403
2014-12-02 0:00,379.0694121,0.220970073
2014-12-03 0:00,375.5560275,0.207416451
2014-12-04 0:00,369.1947039,0.172212463
2014-12-05 0:00,376,0.213417678
2014-12-06 0:00,375.0179515,0.202981911
2014-12-07 0:00,377.145783,0.214542786
2014-12-08 0:00,361.6342622,0.158489545
2014-12-09 0:00,351.9085479,0.113518012
2014-12-10 0:00,346.959745,0.093811376
2014-12-11 0:00,348.9219447,0.102952259
2014-12-12 0:00,352.8697126,0.123170258
2014-12-13 0:00,350.9615073,0.117169026
2014-12-14 0:00,357.1419,0.147519919
2014-12-15 0:00,348.0818607,0.09928331
2014-12-16 0:00,328.901139,0.014111283
2014-12-17 0:00,321.5984932,-0.020408554
2014-12-18 0:00,312.2817759,-0.059346159
2014-12-19 0:00,318.5441341,-0.028405379
2014-12-20 0:00,331.4905017,0.032710446
2014-12-21 0:00,320.5567876,-0.010670466
2014-12-22 0:00,331.997883,0.039674381
2014-12-23 0:00,336.5221724,0.060858151
2014-12-24 0:00,322.522,0.008176506
2014-12-25 0:00,319.693281,-0.009092912
2014-12-26 0:00,329.3122812,0.036638391
2014-12-27 0:00,316.2093873,-0.026097955
2014-12-28 0:00,317.594,-0.018177168
2014-12-29 0:00,312.4585004,-0.04028731
2014-12-30 0:00,311.4300202,-0.038979785
2014-12-31 0:00,320.9927121,0.008550282
2015-01-01 0:00,314.0254563,-0.023790305
2015-01-02 0:00,315.687161,-0.015603512
2015-01-03 0:00,283.0065352,-0.13901282
2015-01-04 0:00,263.8078825,-0.252266532
2015-01-05 0:00,276.8,-0.188309014
2015-01-06 0:00,276.8,-0.187504191
2015-01-07 0:00,276.8,-0.185403504
2015-01-08 0:00,284.2775,-0.148277601
2015-01-09 0:00,293.9564607,-0.099900167
2015-01-10 0:00,275.1789146,-0.183893584
2015-01-11 0:00,265.1045999,-0.210444366
2015-01-12 0:00,267.0091753,-0.220867859
2015-01-13 0:00,226.23151,-0.407804602
2015-01-14 0:00,172.2093362,-0.677836797
2015-01-15 0:00,210.222054,-0.456961005
2015-01-16 0:00,207.4007534,-0.474805341
2015-01-17 0:00,199.7133548,-0.516703629
2015-01-18 0:00,211.9333257,-0.465582358
2015-01-19 0:00,216.2135457,-0.433017514
2015-01-20 0:00,211.2143681,-0.458981389
2015-01-21 0:00,227.3673393,-0.37286349
2015-01-22 0:00,233.0832878,-0.349469634
2015-01-23 0:00,233.6469372,-0.345104564
2015-01-24 0:00,249.3475381,-0.269218174
2015-01-25 0:00,254.5662431,-0.245992288
2015-01-26 0:00,274.3673394,-0.150146302
2015-01-27 0:00,263.85666,-0.198657544
2015-01-28 0:00,235.5267381,-0.324974445
2015-01-29 0:00,235.3780461,-0.332321015
2015-01-30 0:00,228.4714564,-0.363259231
2015-01-31 0:00,218.1833214,-0.40384069
2015-02-01 0:00,227.6223232,-0.361858858
2015-02-02 0:00,237.9709055,-0.314083764
2015-02-03 0:00,227.6791825,-0.362297468
2015-02-04 0:00,227.0801988,-0.365381995
2015-02-05 0:00,216.8557747,-0.40713434
2015-02-06 0:00,222.7839779,-0.382278568
2015-02-07 0:00,229.001857,-0.35236394
2015-02-08 0:00,223.9636719,-0.37569715
2015-02-09 0:00,221.004239,-0.3885137
2015-02-10 0:00,220.6003969,-0.388229369
2015-02-11 0:00,219.7285161,-0.392842644
2015-02-12 0:00,222.8289034,-0.377384076
2015-02-13 0:00,236.8050189,-0.310169393
2015-02-14 0:00,257.0310272,-0.208080727
2015-02-15 0:00,235.0457813,-0.319265148
2015-02-16 0:00,234.5256899,-0.310696929
2015-02-17 0:00,244.7022004,-0.279286628
2015-02-18 0:00,237.4602611,-0.306436827
2015-02-19 0:00,241.4600575,-0.280061213
2015-02-20 0:00,245.3421247,-0.267945243
2015-02-21 0:00,245.5785542,-0.266958717
2015-02-22 0:00,236.457295,-0.307425077
2015-02-23 0:00,239.2251328,-0.298013924
2015-02-24 0:00,239.8410423,-0.29137308
2015-02-25 0:00,238.1139376,-0.298189096
2015-02-26 0:00,237.0798281,-0.302553011
2015-02-27 0:00,253.8268819,-0.220772917
2015-02-28 0:00,253.6915094,-0.218365929
2015-03-01 0:00,258.7270506,-0.199624734
2015-03-02 0:00,276.0928005,-0.116420563
2015-03-03 0:00,282.4760881,-0.083504167
2015-03-04 0:00,272.0490119,-0.127998858
2015-03-05 0:00,275.7988367,-0.115801945
2015-03-06 0:00,273.0491747,-0.129426218
2015-03-07 0:00,276.8780977,-0.110501988
2015-03-08 0:00,275.2790517,-0.114598079
2015-03-09 0:00,288.2142061,-0.044205625
2015-03-10 0:00,292.4491013,-0.033624659
2015-03-11 0:00,296.5324949,-0.014733545
2015-03-12 0:00,295.8481807,-0.020463589
2015-03-13 0:00,285.6382568,-0.063769819
2015-03-14 0:00,283.2459864,-0.07655451
2015-03-15 0:00,287.2991907,-0.057921034
2015-03-16 0:00,291.3481411,-0.039382844
2015-03-17 0:00,286.2368092,-0.064119603
2015-03-18 0:00,258.194529,-0.195661692
2015-03-19 0:00,262.2621084,-0.17655427
2015-03-20 0:00,263.0544217,-0.172093777
2015-03-21 0:00,261.3618036,-0.181546516
2015-03-22 0:00,268.2085121,-0.146549744
2015-03-23 0:00,266.2329206,-0.1556369
2015-03-24 0:00,245.6739071,-0.253553122
2015-03-25 0:00,246.8942551,-0.246359739
2015-03-26 0:00,249.5701947,-0.232570246
2015-03-27 0:00,247.8728068,-0.240039572
2015-03-28 0:00,253.4000507,-0.213797599
2015-03-29 0:00,243.313711,-0.263956819
2015-03-30 0:00,248.4273894,-0.235896493
2015-03-31 0:00,244.5766421,-0.253989659
2015-04-01 0:00,247.6330366,-0.236233833
2015-04-02 0:00,253.9553865,-0.204087308
2015-04-03 0:00,254.8868361,-0.200795335
2015-04-04 0:00,253.9929263,-0.204480392
2015-04-05 0:00,261.2126188,-0.169471239
2015-04-06 0:00,256.422073,-0.192651518
2015-04-07 0:00,253.9894885,-0.204133906
2015-04-08 0:00,245.8480735,-0.241281119
2015-04-09 0:00,244.6159209,-0.248239455
2015-04-10 0:00,236.5108547,-0.283500777
2015-04-11 0:00,236.7724009,-0.281860156
2015-04-12 0:00,236.4770978,-0.282668615
2015-04-13 0:00,224.9765153,-0.337415599
2015-04-14 0:00,219.3874862,-0.361274062
2015-04-15 0:00,223.8348,-0.33618662
2015-04-16 0:00,227.8703787,-0.316068575
2015-04-17 0:00,223.0841719,-0.338533962
2015-04-18 0:00,223.5865237,-0.335828566
2015-04-19 0:00,223.5674473,-0.336592975
2015-04-20 0:00,225.2184301,-0.32742905
2015-04-21 0:00,235.5210247,-0.279234086
2015-04-22 0:00,233.7009635,-0.28467333
2015-04-23 0:00,236.1635368,-0.272917651
2015-04-24 0:00,231.0205337,-0.297322858
2015-04-25 0:00,226.5854799,-0.318688495
2015-04-26 0:00,221.0537996,-0.347767311
2015-04-27 0:00,227.4497712,-0.312749791
2015-04-28 0:00,225.3984378,-0.322767939
2015-04-29 0:00,225.6405442,-0.320423127
2015-04-30 0:00,236.7031157,-0.26876505
2015-05-01 0:00,232.7740205,-0.285998875
2015-05-02 0:00,234.4547063,-0.273719848
2015-05-03 0:00,239.8453986,-0.253547197
2015-05-04 0:00,239.267335,-0.255616183
2015-05-05 0:00,236.2114911,-0.268601181
2015-05-06 0:00,229.6557817,-0.30056155
2015-05-07 0:00,237.412831,-0.266951809
2015-05-08 0:00,244.3376013,-0.22807553
2015-05-09 0:00,242.6196451,-0.237004737
2015-05-10 0:00,240.8437269,-0.248508686
2015-05-11 0:00,241.6363057,-0.239978201
2015-05-12 0:00,241.3522021,-0.238969582
2015-05-13 0:00,236.3463168,-0.263327162
2015-05-14 0:00,237.2065241,-0.261091233
2015-05-15 0:00,237.8873972,-0.256931899
2015-05-16 0:00,236.3927155,-0.264060155
2015-05-17 0:00,236.6792553,-0.263297823
2015-05-18 0:00,233.5907072,-0.281020272
2015-05-19 0:00,231.9483393,-0.284940338
2015-05-20 0:00,234.398196,-0.27352172
2015-05-21 0:00,235.6038944,-0.26773176
2015-05-22 0:00,239.8753073,-0.245116407
2015-05-23 0:00,238.733553,-0.250755508
2015-05-24 0:00,240.2080085,-0.243080687
2015-05-25 0:00,236.591606,-0.259045815
2015-05-26 0:00,236.2509942,-0.258730644
2015-05-27 0:00,237.0397223,-0.258143474
2015-05-28 0:00,237.1630962,-0.25724111
2015-05-29 0:00,236.4593783,-0.261025847
2015-05-30 0:00,233.4292178,-0.274726744
2015-05-31 0:00,229.8704627,-0.286762201
2015-06-01 0:00,223.5682104,-0.316754136
2015-06-02 0:00,225.4970954,-0.305079776
2015-06-03 0:00,225.5681819,-0.304684873
2015-06-04 0:00,223.9354202,-0.311205141
2015-06-05 0:00,224.5960938,-0.307859344
2015-06-06 0:00,225.0604747,-0.306543557
2015-06-07 0:00,223.5081693,-0.313050981
2015-06-08 0:00,228.7738684,-0.285934459
2015-06-09 0:00,229.0032608,-0.285557682
2015-06-10 0:00,228.5646398,-0.287124196
2015-06-11 0:00,229.3214802,-0.282179229
2015-06-12 0:00,229.3949082,-0.280906902
2015-06-13 0:00,232.9901607,-0.263887458
2015-06-14 0:00,232.2732608,-0.268601976
2015-06-15 0:00,236.5940075,-0.246120196
2015-06-16 0:00,250.8844311,-0.174211052
2015-06-17 0:00,248.9102382,-0.185262775
2015-06-18 0:00,248.953623,-0.184974451
2015-06-19 0:00,244.4347549,-0.200517017
2015-06-20 0:00,246.0359478,-0.20141565
2015-06-21 0:00,244.2264603,-0.207718307
2015-06-22 0:00,246.9779718,-0.195070188
2015-06-23 0:00,244.3608683,-0.208597933
2015-06-24 0:00,240.1896324,-0.228275113
2015-06-25 0:00,242.465749,-0.216431188
2015-06-26 0:00,242.9475698,-0.213540754
2015-06-27 0:00,251.4917471,-0.171138698
2015-06-28 0:00,248.8923275,-0.184262746
2015-06-29 0:00,256.915857,-0.14415967
2015-06-30 0:00,263.2627227,-0.110166939
2015-07-01 0:00,258.3393801,-0.138436351
2015-07-02 0:00,254.739757,-0.155915596
2015-07-03 0:00,256.2885206,-0.146005278
2015-07-04 0:00,260.3584809,-0.124735874
2015-07-05 0:00,271.6396076,-0.069200351
2015-07-06 0:00,269.0768488,-0.082817796
2015-07-07 0:00,265.8951663,-0.099361391
2015-07-08 0:00,270.6944467,-0.075418151
2015-07-09 0:00,269.4970386,-0.080243258
2015-07-10 0:00,285.9887145,0.006203274
2015-07-11 0:00,292.3726314,0.041413224
2015-07-12 0:00,312.032159,0.126159015
2015-07-13 0:00,292.8213347,0.034232761
2015-07-14 0:00,287.35783,0.009799027
2015-07-15 0:00,285.5353725,-0.001300848
2015-07-16 0:00,278.4261693,-0.036285924
2015-07-17 0:00,279.9105836,-0.032143745
2015-07-18 0:00,276.994924,-0.045655132
2015-07-19 0:00,275.3879562,-0.054879056
2015-07-20 0:00,279.7438688,-0.034938675
2015-07-21 0:00,276.9741961,-0.043491859
2015-07-22 0:00,277.867948,-0.040443186
2015-07-23 0:00,277.2529753,-0.04282853
2015-07-24 0:00,289.176107,0.01828789
2015-07-25 0:00,289.1680397,0.016431229
2015-07-26 0:00,293.1260382,0.03608331
2015-07-27 0:00,294.221688,0.040275936
2015-07-28 0:00,295.1841944,0.045775229
2015-07-29 0:00,290.1760222,0.020127076
